"Sample","Latitude_WGS84","Longitude_WGS84","ClusterNum","FaunalCluster","SurveyName","Year"
"1005Op-CR1_1",54.74905,-3.688216667,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-CR1_2",54.74905,-3.688216667,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-CR2_1",54.74326667,-3.676316667,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-CR2_2",54.74326667,-3.676316667,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-CR3_1",54.7376,-3.6625,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-CR3_2",54.7376,-3.6625,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-CR4_1",54.73243333,-3.649516667,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-CR4_2",54.73243333,-3.649516667,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-CR5_1",54.7277,-3.638133333,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-CR5_2",54.7277,-3.638133333,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-CR6_1",54.72385,-3.626316667,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-CR6_2",54.72385,-3.626316667,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-CR7_1",54.71186667,-3.5999,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-CR7_2",54.71186667,-3.5999,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-CR8_1",54.70808333,-3.591983333,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-CR8_2",54.70808333,-3.591983333,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-S1_1",54.73516667,-3.735016667,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-S1_2",54.73516667,-3.735016667,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-S2_1",54.76426667,-3.685016667,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-S2_2",54.76426667,-3.685016667,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-S3_1",54.74988333,-3.684766667,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-S5_1",54.76456667,-3.734716667,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-S5_2",54.76456667,-3.734716667,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"1005Op-S6_2",54.7733,-3.683983333,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1005Op)",2010
"102.1.11218",50.50582,0.44571,7,"B1b","Eastern English Channel Monitoring 2013",2013
"103 OFRL042",51.1607,1.815416,4,"C1a","Offshore Foreland_MCZ_infauna",2014
"103.1.11219",50.50897,0.44059,7,"B1b","Eastern English Channel Monitoring 2013",2013
"104.1.11220",50.34211,0.60701,7,"B1b","Eastern English Channel Monitoring 2013",2013
"105.1.11221",50.50024,0.4484,7,"B1b","Eastern English Channel Monitoring 2013",2013
"106.1.11222",50.40831,0.53077,7,"B1b","Eastern English Channel Monitoring 2013",2013
"108 OFRL006",51.15661,1.690975,6,"D2c","Offshore Foreland_MCZ_infauna",2014
"108.1.11223",50.34163,0.59778,7,"B1b","Eastern English Channel Monitoring 2013",2013
"109.1.11224",50.33577,0.60318,7,"B1b","Eastern English Channel Monitoring 2013",2013
"110.1.11225",50.43185,0.50665,7,"B1b","Eastern English Channel Monitoring 2013",2013
"1104Op-C1",54.70571667,-3.724516667,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1104Op)",2011
"1104Op-C2",54.7432,-3.606483333,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1104Op)",2011
"1104Op-C3",54.71331667,-3.723316667,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1104Op)",2011
"1104Op-CR1",54.7424,-3.685,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1104Op)",2011
"1104Op-CR2",54.73935,-3.678233333,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1104Op)",2011
"1104Op-CR3",54.73491667,-3.667366667,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1104Op)",2011
"1104Op-CR4",54.72943333,-3.6511,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1104Op)",2011
"1104Op-CR5",54.72398333,-3.6391,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1104Op)",2011
"1104Op-CR6",54.71958333,-3.627783333,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1104Op)",2011
"1104Op-CR7",54.70826667,-3.6033,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1104Op)",2011
"1104Op-S1",54.75008333,-3.685033333,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1104Op)",2011
"1104Op-S2",54.7649,-3.685183333,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1104Op)",2011
"1104Op-S3",54.75106667,-3.7351,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1104Op)",2011
"1104Op-S4",54.76465,-3.734933333,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1104Op)",2011
"1104Op-S5",54.735,-3.735,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1104Op)",2011
"1104Op-S6",54.77323333,-3.68405,6,"D2c","Robin Rigg Post Consent Monitoring (RR-MEMP-0003-1104Op)",2011
"111 OFRL005",51.13799,1.671742,6,"D2c","Offshore Foreland_MCZ_infauna",2014
"112.1.11226",50.50115,0.4362,6,"D2c","Eastern English Channel Monitoring 2013",2013
"113.1.11227",50.48512,0.4463,7,"B1b","Eastern English Channel Monitoring 2013",2013
"114.1.11228",50.4959,0.42683,7,"B1b","Eastern English Channel Monitoring 2013",2013
"115.1.11229",50.4497,0.47193,7,"B1b","Eastern English Channel Monitoring 2013",2013
"118.1.11231",50.49976,0.40919,4,"C1a","Eastern English Channel Monitoring 2013",2013
"119.1.11232",50.49241,0.41384,7,"B1b","Eastern English Channel Monitoring 2013",2013
"120 OFRL010",51.153,1.754316,6,"D2c","Offshore Foreland_MCZ_infauna",2014
"120.1.11233",50.50123,0.40515,7,"B1b","Eastern English Channel Monitoring 2013",2013
"121.1.11234",50.49358,0.40703,7,"B1b","Eastern English Channel Monitoring 2013",2013
"122.1.11235",50.42004,0.46618,7,"B1b","Eastern English Channel Monitoring 2013",2013
"123.1.11236",50.37028,0.51538,7,"B1b","Eastern English Channel Monitoring 2013",2013
"126.1.11237",50.42176,0.43759,7,"B1b","Eastern English Channel Monitoring 2013",2013
"127.1.11238",50.41784,0.43273,7,"B1b","Eastern English Channel Monitoring 2013",2013
"128 OFRL013",51.19236,1.801515,6,"D2c","Offshore Foreland_MCZ_infauna",2014
"128.1.11239",50.32532,0.5241,7,"B1b","Eastern English Channel Monitoring 2013",2013
"129 OFRL014",51.21096,1.815235,6,"D2c","Offshore Foreland_MCZ_infauna",2014
"129.1.11240",50.46889,0.37921,7,"B1b","Eastern English Channel Monitoring 2013",2013
"131.1.11241",50.4202,0.41298,7,"B1b","Eastern English Channel Monitoring 2013",2013
"132 OFRL016",51.22943,1.839588,6,"D2c","Offshore Foreland_MCZ_infauna",2014
"132.1.11242",50.41734,0.40976,7,"B1b","Eastern English Channel Monitoring 2013",2013
"133.1.11243",50.47176,0.35311,7,"B1b","Eastern English Channel Monitoring 2013",2013
"135.1.11244",50.55556,0.2617,7,"B1b","Eastern English Channel Monitoring 2013",2013
"136 OFRL018",51.24886,1.859828,6,"D2c","Offshore Foreland_MCZ_infauna",2014
"137 OFRL020",51.2568,1.887059,6,"D2c","Offshore Foreland_MCZ_infauna",2014
"137.1.11245",50.48901,0.32627,7,"B1b","Eastern English Channel Monitoring 2013",2013
"138.1.11246",50.4688,0.34599,7,"B1b","Eastern English Channel Monitoring 2013",2013
"140 OFRL017",51.20712,1.859927,6,"D2c","Offshore Foreland_MCZ_infauna",2014
"140.1.11247",50.39479,0.41622,7,"B1b","Eastern English Channel Monitoring 2013",2013
"141 OFRL015",51.19369,1.834419,6,"D2c","Offshore Foreland_MCZ_infauna",2014
"141.1.11248",50.41194,0.39872,7,"B1b","Eastern English Channel Monitoring 2013",2013
"142.1.11249",50.47064,0.33884,7,"B1b","Eastern English Channel Monitoring 2013",2013
"144 OFRL012",51.17292,1.781198,6,"D2c","Offshore Foreland_MCZ_infauna",2014
"144.1.11250",50.55902,0.24584,7,"B1b","Eastern English Channel Monitoring 2013",2013
"145.1.11251",50.41469,0.38884,7,"B1b","Eastern English Channel Monitoring 2013",2013
"146.1.11252",50.55269,0.25031,2,"D2a","Eastern English Channel Monitoring 2013",2013
"147.1.11253",50.46418,0.33533,7,"B1b","Eastern English Channel Monitoring 2013",2013
"148.1.11254",50.41289,0.38596,7,"B1b","Eastern English Channel Monitoring 2013",2013
"150.1.11255",50.46523,0.32928,7,"B1b","Eastern English Channel Monitoring 2013",2013
"152.1.11256",50.4621,0.32935,7,"B1b","Eastern English Channel Monitoring 2013",2013
"154.1.11257",50.43804,0.35311,7,"B1b","Eastern English Channel Monitoring 2013",2013
"156.1.11258",50.40867,0.378,7,"B1b","Eastern English Channel Monitoring 2013",2013
"157.1.11259",50.41182,0.37174,7,"B1b","Eastern English Channel Monitoring 2013",2013
"158.1.11260",50.4584,0.32158,7,"B1b","Eastern English Channel Monitoring 2013",2013
"159.1.11261",50.54639,0.2325,2,"D2a","Eastern English Channel Monitoring 2013",2013
"160.1.11262",50.3531,0.42481,7,"B1b","Eastern English Channel Monitoring 2013",2013
"161.1.11263",50.4598,0.3145,7,"B1b","Eastern English Channel Monitoring 2013",2013
"162 OFRL072",51.02249,1.411142,8,"A2b","Offshore Foreland_MCZ_infauna",2014
"162.1.11264",50.53781,0.23586,7,"B1b","Eastern English Channel Monitoring 2013",2013
"163.1.11265",50.55191,0.21813,2,"D2a","Eastern English Channel Monitoring 2013",2013
"164.1.11266",50.4639,0.30434,7,"B1b","Eastern English Channel Monitoring 2013",2013
"165.1.11267",50.45225,0.31283,7,"B1b","Eastern English Channel Monitoring 2013",2013
"168.1.11268",50.54063,0.21529,7,"B1b","Eastern English Channel Monitoring 2013",2013
"169.1.11269",50.37987,0.3734,7,"B1b","Eastern English Channel Monitoring 2013",2013
"170.1.11270",50.53216,0.21581,7,"B1b","Eastern English Channel Monitoring 2013",2013
"171.1.11271",50.47596,0.26383,7,"B1b","Eastern English Channel Monitoring 2013",2013
"172.1.11272",50.45201,0.27945,7,"B1b","Eastern English Channel Monitoring 2013",2013
"174.1.11273",50.38238,0.34351,7,"B1b","Eastern English Channel Monitoring 2013",2013
"175.1.11274",50.34794,0.36871,7,"B1b","Eastern English Channel Monitoring 2013",2013
"176.1.11275",50.35108,0.3614,7,"B1b","Eastern English Channel Monitoring 2013",2013
"178.1.11276",50.38703,0.30073,7,"B1b","Eastern English Channel Monitoring 2013",2013
"180.1.11277",50.34175,0.33127,7,"B1b","Eastern English Channel Monitoring 2013",2013
"181.1.11278",50.4855,0.18738,7,"B1b","Eastern English Channel Monitoring 2013",2013
"182.1.11279",50.38214,0.29021,7,"B1b","Eastern English Channel Monitoring 2013",2013
"183.1.11280",50.33732,0.33348,7,"B1b","Eastern English Channel Monitoring 2013",2013
"184.1.11281",50.34505,0.3229,7,"B1b","Eastern English Channel Monitoring 2013",2013
"185.1.11282",50.44935,0.21826,7,"B1b","Eastern English Channel Monitoring 2013",2013
"187.1.11283",50.38598,0.27254,7,"B1b","Eastern English Channel Monitoring 2013",2013
"188.1.11284",50.37263,0.28326,7,"B1b","Eastern English Channel Monitoring 2013",2013
"189.1.11285",50.32048,0.33493,7,"B1b","Eastern English Channel Monitoring 2013",2013
"190.1.11286",50.3279,0.32602,7,"B1b","Eastern English Channel Monitoring 2013",2013
"191.1.11287",50.33675,0.30701,7,"B1b","Eastern English Channel Monitoring 2013",2013
"192.1.11288",50.33899,0.30019,7,"B1b","Eastern English Channel Monitoring 2013",2013
"194.1.11289",50.39758,0.2322,7,"B1b","Eastern English Channel Monitoring 2013",2013
"197.1.11290",50.41336,0.20359,7,"B1b","Eastern English Channel Monitoring 2013",2013
"199.1.11291",50.36405,0.24826,7,"B1b","Eastern English Channel Monitoring 2013",2013
"200.1.11292",50.32868,0.28305,7,"B1b","Eastern English Channel Monitoring 2013",2013
"201.1.11293",50.36977,0.23768,7,"B1b","Eastern English Channel Monitoring 2013",2013
"204.1.11294",50.32857,0.27105,7,"B1b","Eastern English Channel Monitoring 2013",2013
"207.1.11296",50.30636,0.27773,7,"B1b","Eastern English Channel Monitoring 2013",2013
"210.1.11297",50.33205,0.24215,7,"B1b","Eastern English Channel Monitoring 2013",2013
"211.1.11298",50.31691,0.25716,7,"B1b","Eastern English Channel Monitoring 2013",2013
"212.1.11299",50.33767,0.23377,7,"B1b","Eastern English Channel Monitoring 2013",2013
"213.1.11300",50.35777,0.20276,7,"B1b","Eastern English Channel Monitoring 2013",2013
"215.1.11301",50.32925,0.22722,7,"B1b","Eastern English Channel Monitoring 2013",2013
"216.1.11302",50.36353,0.18554,7,"B1b","Eastern English Channel Monitoring 2013",2013
"217.1.11303",50.30549,0.24272,7,"B1b","Eastern English Channel Monitoring 2013",2013
"218.1.11304",50.32961,0.21737,7,"B1b","Eastern English Channel Monitoring 2013",2013
"219.1.11305",50.30933,0.23319,7,"B1b","Eastern English Channel Monitoring 2013",2013
"221.1.11306",50.29245,0.24874,7,"B1b","Eastern English Channel Monitoring 2013",2013
"222.1.11307",50.36813,0.17197,7,"B1b","Eastern English Channel Monitoring 2013",2013
"225.1.11309",50.29494,0.23413,7,"B1b","Eastern English Channel Monitoring 2013",2013
"227.1.11310",50.3014,0.22704,7,"B1b","Eastern English Channel Monitoring 2013",2013
"229.1.11311",50.31774,0.20356,7,"B1b","Eastern English Channel Monitoring 2013",2013
"230.1.11312",50.29668,0.22435,7,"B1b","Eastern English Channel Monitoring 2013",2013
"232.1.11313",50.41319,0.10398,7,"B1b","Eastern English Channel Monitoring 2013",2013
"233.1.11314",50.28916,0.22804,7,"B1b","Eastern English Channel Monitoring 2013",2013
"234.1.11315",50.29074,0.21839,7,"B1b","Eastern English Channel Monitoring 2013",2013
"236.1.11316",50.30067,0.2026,7,"B1b","Eastern English Channel Monitoring 2013",2013
"237.1.11317",50.37441,0.12746,7,"B1b","Eastern English Channel Monitoring 2013",2013
"239.1.11318",50.35949,0.13577,7,"B1b","Eastern English Channel Monitoring 2013",2013
"240.1.11319",50.29572,0.1997,7,"B1b","Eastern English Channel Monitoring 2013",2013
"241.1.11320",50.3093,0.18386,7,"B1b","Eastern English Channel Monitoring 2013",2013
"243.1.11321",50.29633,0.18969,7,"B1b","Eastern English Channel Monitoring 2013",2013
"244.1.11322",50.30191,0.17826,7,"B1b","Eastern English Channel Monitoring 2013",2013
"245.1.11323",50.31953,0.15957,7,"B1b","Eastern English Channel Monitoring 2013",2013
"249.1.11324",50.28279,0.18519,7,"B1b","Eastern English Channel Monitoring 2013",2013
"250.1.11325",50.2938,0.17263,7,"B1b","Eastern English Channel Monitoring 2013",2013
"251.1.11326",50.35053,0.11449,7,"B1b","Eastern English Channel Monitoring 2013",2013
"252.1.11327",50.35205,0.1032,7,"B1b","Eastern English Channel Monitoring 2013",2013
"257.1.11328",50.28595,0.15149,7,"B1b","Eastern English Channel Monitoring 2013",2013
"259.1.11329",50.28831,0.13701,7,"B1b","Eastern English Channel Monitoring 2013",2013
"267.1.11330",50.31559,0.07858,7,"B1b","Eastern English Channel Monitoring 2013",2013
"269.1.11331",50.28504,0.08797,7,"B1b","Eastern English Channel Monitoring 2013",2013
"271.1.11332",50.33908,0.03169,7,"B1b","Eastern English Channel Monitoring 2013",2013
"278.1.11333",50.46614,-0.13987,7,"B1b","Eastern English Channel Monitoring 2013",2013
"296.1.11334",50.29308,-0.08494,7,"B1b","Eastern English Channel Monitoring 2013",2013
"298.1.11335",50.28332,-0.09542,7,"B1b","Eastern English Channel Monitoring 2013",2013
"300.1.11336",50.2847,-0.11325,7,"B1b","Eastern English Channel Monitoring 2013",2013
"303.1.11337",50.2798,-0.11908,7,"B1b","Eastern English Channel Monitoring 2013",2013
"305.1.11338",50.2828,-0.12924,7,"B1b","Eastern English Channel Monitoring 2013",2013
"307.1.11339",50.27435,-0.13197,7,"B1b","Eastern English Channel Monitoring 2013",2013
"308.1.11340",50.28429,-0.14393,7,"B1b","Eastern English Channel Monitoring 2013",2013
"309.1.11341",50.27763,-0.14341,2,"D2a","Eastern English Channel Monitoring 2013",2013
"312.1.11342",50.29099,-0.11086,7,"B1b","Eastern English Channel Monitoring 2013",2013
"317.1.11343",50.34524,0.0644,7,"B1b","Eastern English Channel Monitoring 2013",2013
"319.1.11344",50.30422,0.15132,7,"B1b","Eastern English Channel Monitoring 2013",2013
"323.1.11345",50.33085,0.30904,7,"B1b","Eastern English Channel Monitoring 2013",2013
"324.1.11346",50.33563,0.38938,7,"B1b","Eastern English Channel Monitoring 2013",2013
"325.1.11347",50.39958,0.33633,7,"B1b","Eastern English Channel Monitoring 2013",2013
"326.1.11348",50.4624,0.32309,7,"B1b","Eastern English Channel Monitoring 2013",2013
"327.1.11349",50.55,0.2413,6,"D2c","Eastern English Channel Monitoring 2013",2013
"328.1.11350",50.41416,0.40697,7,"B1b","Eastern English Channel Monitoring 2013",2013
"329.1.11351",50.49643,0.36213,7,"B1b","Eastern English Channel Monitoring 2013",2013
"330.1.11352",50.44842,0.41974,7,"B1b","Eastern English Channel Monitoring 2013",2013
"331.1.11353",50.49761,0.41372,6,"D2c","Eastern English Channel Monitoring 2013",2013
"332.1.11354",50.34648,0.61211,7,"B1b","Eastern English Channel Monitoring 2013",2013
"333.1.11355",50.48565,0.49606,7,"B1b","Eastern English Channel Monitoring 2013",2013
"334.1.11356",50.46185,0.52383,7,"B1b","Eastern English Channel Monitoring 2013",2013
"336.1.11357",50.50381,0.51726,7,"B1b","Eastern English Channel Monitoring 2013",2013
"337.1.11358",50.4936,0.58707,7,"B1b","Eastern English Channel Monitoring 2013",2013
"338.1.11359",50.51885,0.57958,7,"B1b","Eastern English Channel Monitoring 2013",2013
"339.1.11360",50.64114,0.80052,2,"D2a","Eastern English Channel Monitoring 2013",2013
"340.1.11361",50.46889,0.71681,7,"B1b","Eastern English Channel Monitoring 2013",2013
"342.1.11362",50.4834,0.80277,7,"B1b","Eastern English Channel Monitoring 2013",2013
"343.1.11363",50.46432,0.83396,7,"B1b","Eastern English Channel Monitoring 2013",2013
"346.1.11364",50.3475,0.11913,7,"B1b","Eastern English Channel Monitoring 2013",2013
"350.1.11365",50.37345,0.20447,7,"B1b","Eastern English Channel Monitoring 2013",2013
"351.1.11366",50.37778,0.19733,7,"B1b","Eastern English Channel Monitoring 2013",2013
"357.1.11367",50.38022,0.23618,7,"B1b","Eastern English Channel Monitoring 2013",2013
"358.1.11368",50.37395,0.22775,7,"B1b","Eastern English Channel Monitoring 2013",2013
"365.1.11369",50.55152,0.26443,2,"D2a","Eastern English Channel Monitoring 2013",2013
"366.1.11370",50.29053,0.1939,7,"B1b","Eastern English Channel Monitoring 2013",2013
"369.1.11371",50.2938,0.20807,7,"B1b","Eastern English Channel Monitoring 2013",2013
"370.1.11372",50.31081,0.22754,7,"B1b","Eastern English Channel Monitoring 2013",2013
"371.1.11373",50.30684,0.22377,7,"B1b","Eastern English Channel Monitoring 2013",2013
"372.1.11374",50.30246,0.21467,7,"B1b","Eastern English Channel Monitoring 2013",2013
"375.1.11376",50.50776,0.42888,7,"B1b","Eastern English Channel Monitoring 2013",2013
"394.1.11377",50.39522,0.50715,7,"B1b","Eastern English Channel Monitoring 2013",2013
"395.1.11378",50.38364,0.47672,7,"B1b","Eastern English Channel Monitoring 2013",2013
"396.1.11379",50.39161,0.53801,7,"B1b","Eastern English Channel Monitoring 2013",2013
"397.1.11380",50.4083,0.52022,7,"B1b","Eastern English Channel Monitoring 2013",2013
"398.1.11381",50.40298,0.51016,7,"B1b","Eastern English Channel Monitoring 2013",2013
"400.1.11382",50.39222,0.52538,7,"B1b","Eastern English Channel Monitoring 2013",2013
"402.1.11383",50.40143,0.49876,7,"B1b","Eastern English Channel Monitoring 2013",2013
"403.1.11384",50.38699,0.48882,7,"B1b","Eastern English Channel Monitoring 2013",2013
"405.1.11385",50.39698,0.48357,7,"B1b","Eastern English Channel Monitoring 2013",2013
"408.1.11386",50.49571,0.64259,6,"D2c","Eastern English Channel Monitoring 2013",2013
"409.1.11387",50.50415,0.54622,7,"B1b","Eastern English Channel Monitoring 2013",2013
"410.1.11388",50.39699,0.29956,7,"B1b","Eastern English Channel Monitoring 2013",2013
"411.1.11389",50.5001,0.65663,7,"B1b","Eastern English Channel Monitoring 2013",2013
"412.1.11390",50.3857,0.31678,7,"B1b","Eastern English Channel Monitoring 2013",2013
"413.1.11391",50.40909,0.35957,7,"B1b","Eastern English Channel Monitoring 2013",2013
"414.1.11392",50.42045,0.44824,7,"B1b","Eastern English Channel Monitoring 2013",2013
"415.1.11393",50.35341,0.3898,7,"B1b","Eastern English Channel Monitoring 2013",2013
"416.1.11394",50.33291,0.34684,7,"B1b","Eastern English Channel Monitoring 2013",2013
"417.1.11395",50.45914,0.49715,7,"B1b","Eastern English Channel Monitoring 2013",2013
"418.1.11396",50.47908,0.58893,7,"B1b","Eastern English Channel Monitoring 2013",2013
"419.1.11397",50.45465,0.62982,7,"B1b","Eastern English Channel Monitoring 2013",2013
"420.1.11398",50.50773,0.71674,7,"B1b","Eastern English Channel Monitoring 2013",2013
"421.1.11399",50.49773,0.47819,7,"B1b","Eastern English Channel Monitoring 2013",2013
"422.1.11400",50.50665,0.45837,7,"B1b","Eastern English Channel Monitoring 2013",2013
"423.1.11401",50.49507,0.38992,7,"B1b","Eastern English Channel Monitoring 2013",2013
"424.1.11402",50.47957,0.37597,7,"B1b","Eastern English Channel Monitoring 2013",2013
